location,date,total_cases,total_deaths
European Union,2021-10-16,39166090,781803
European Union,2021-10-17,39215455,782344
European Union,2021-10-18,39276448,783270
European Union,2021-10-19,39373149,784481
European Union,2021-10-20,39477566,785551
European Union,2021-10-21,39579920,786581
European Union,2021-10-22,39683133,787520
European Union,2021-10-23,39762095,788396
European Union,2021-10-24,39831662,789026
European Union,2021-10-25,39915381,790035
European Union,2021-10-26,40038283,791440
European Union,2021-10-27,40173041,792895
European Union,2021-10-28,40283593,794037
European Union,2021-10-29,40424383,795360
European Union,2021-10-30,40531301,796275
European Union,2021-10-31,40600305,797038
European Union,2021-11-01,40681058,798192
European Union,2021-11-02,40794791,799673
European Union,2021-11-03,40971399,801256
European Union,2021-11-04,41144776,802880
European Union,2021-11-05,41304320,804373
European Union,2021-11-06,41453137,805507
European Union,2021-11-07,41554414,806227
European Union,2021-11-08,41698265,807691
European Union,2021-11-09,41860448,809497
European Union,2021-11-10,42083333,811415
European Union,2021-11-11,42277238,813050
European Union,2021-11-12,42473571,814509
European Union,2021-11-13,42633455,815739
European Union,2021-11-14,42753748,816551
European Union,2021-11-15,42935853,818235
European Union,2021-11-16,43150867,820181
European Union,2021-11-17,43420565,822366
European Union,2021-11-18,43673203,824177
European Union,2021-11-19,43920408,826020
European Union,2021-11-20,44132396,827319
European Union,2021-11-21,44292627,828049
European Union,2021-11-22,44546251,830080
European Union,2021-11-23,44787612,832142
European Union,2021-11-24,45104418,834365
European Union,2021-11-25,45403336,836479
European Union,2021-11-26,45699525,838380
European Union,2021-11-27,45920044,839726
European Union,2021-11-28,46096927,840649
European Union,2021-11-29,46342540,842654
European Union,2021-11-30,46624157,844989
European Union,2021-12-01,46938548,847235
European Union,2021-12-02,47252422,849431
European Union,2021-12-03,47551909,851683
European Union,2021-12-04,47783284,853127
European Union,2021-12-05,47958354,853894
European Union,2021-12-06,48137380,855734
European Union,2021-12-07,48475162,858524
European Union,2021-12-08,48731480,860651
European Union,2021-12-09,49069679,863282
European Union,2021-12-10,49342432,865658
European Union,2021-12-11,49547283,867014
European Union,2021-12-12,49708017,867917
European Union,2021-12-13,49924412,869961
European Union,2021-12-14,50198488,872545
European Union,2021-12-15,50497543,875046
European Union,2021-12-16,50773700,877316
European Union,2021-12-17,51019992,879258
European Union,2021-12-18,51259819,881141
European Union,2021-12-19,51402239,882034
European Union,2021-12-20,51621435,884033
European Union,2021-12-21,51938596,886288
European Union,2021-12-22,52264294,888555
European Union,2021-12-23,52618332,890643
European Union,2021-12-24,52868864,892159
European Union,2021-12-25,53151242,893480
European Union,2021-12-26,53261403,894119
European Union,2021-12-27,53675314,895973
European Union,2021-12-28,54214450,898084
European Union,2021-12-29,54890538,900674
European Union,2021-12-30,55635877,902738
European Union,2021-12-31,56238085,904490
European Union,2022-01-01,56761187,905613
European Union,2022-01-02,56973250,906184
European Union,2022-01-03,57703697,907864
European Union,2022-01-04,58604294,910062
European Union,2022-01-05,59625097,912385
European Union,2022-01-06,60431887,914234
European Union,2022-01-07,61450429,915699
European Union,2022-01-08,62195408,916778
European Union,2022-01-09,62846642,917409
European Union,2022-01-10,63583510,918862
European Union,2022-01-11,64769215,921471
European Union,2022-01-12,65921817,923854
European Union,2022-01-13,66930801,925777
European Union,2022-01-14,68036437,927707
European Union,2022-01-15,68826240,929047
European Union,2022-01-16,69492193,929816
European Union,2022-01-17,70384896,931638
European Union,2022-01-18,71665910,934072
European Union,2022-01-19,73075324,935978
European Union,2022-01-20,74432929,938052
European Union,2022-01-21,75772588,939839
European Union,2022-01-22,76780419,941008
European Union,2022-01-23,77593636,941715
European Union,2022-01-24,78684201,943591
European Union,2022-01-25,80254430,945914
European Union,2022-01-26,81792085,948042
European Union,2022-01-27,83245391,949960
European Union,2022-01-28,84638726,951950
European Union,2022-01-29,85625545,953184
European Union,2022-01-30,86394328,954012
European Union,2022-01-31,87416326,956052
European Union,2022-02-01,88856496,958486
European Union,2022-02-02,90221439,960779
European Union,2022-02-03,91492113,962948
European Union,2022-02-04,92547964,964956
European Union,2022-02-05,93340665,966318
European Union,2022-02-06,93994554,967227
European Union,2022-02-07,94716374,969519
European Union,2022-02-08,96273587,972654
European Union,2022-02-09,97152979,974899
European Union,2022-02-10,98321278,977585
European Union,2022-02-11,99181953,979970
European Union,2022-02-12,99799146,981378
European Union,2022-02-13,100242673,982201
European Union,2022-02-14,100821188,984778
European Union,2022-02-15,101332389,987041
European Union,2022-02-16,102414096,990230
European Union,2022-02-17,103138110,992679
European Union,2022-02-18,103779192,994990
European Union,2022-02-19,104221968,996264
European Union,2022-02-20,104581552,996909
European Union,2022-02-21,105045619,994998
High income,2020-01-22,6,NA
High income,2020-01-23,10,NA
High income,2020-01-24,18,NA
High income,2020-01-25,22,NA
High income,2020-01-26,41,NA
High income,2020-01-27,47,NA
High income,2020-01-28,61,NA
High income,2020-01-29,71,NA
High income,2020-01-30,82,NA
High income,2020-01-31,108,NA
High income,2020-02-01,127,NA
High income,2020-02-02,138,NA
High income,2020-02-03,149,NA
High income,2020-02-04,165,1
High income,2020-02-05,179,1
High income,2020-02-06,193,1
High income,2020-02-07,202,1
High income,2020-02-08,219,1
High income,2020-02-09,234,1
High income,2020-02-10,253,1
High income,2020-02-11,273,1
High income,2020-02-12,279,1
High income,2020-02-13,297,2
High income,2020-02-14,320,2
High income,2020-02-15,337,3
High income,2020-02-16,351,4
High income,2020-02-17,368,4
High income,2020-02-18,387,5
High income,2020-02-19,399,6
High income,2020-02-20,490,7
High income,2020-02-21,632,9
High income,2020-02-22,933,10
High income,2020-02-23,1226,15
High income,2020-02-24,1556,21
High income,2020-02-25,1863,27
High income,2020-02-26,2365,32
High income,2020-02-27,3182,39
High income,2020-02-28,4092,44
High income,2020-02-29,5339,58
High income,2020-03-01,6728,65
High income,2020-03-02,7964,100
High income,2020-03-03,9584,130
High income,2020-03-04,11123,172
High income,2020-03-05,13165,218
High income,2020-03-06,15595,283
High income,2020-03-07,18490,338
High income,2020-03-08,21494,497
High income,2020-03-09,24965,621
High income,2020-03-10,28735,824
High income,2020-03-11,35256,1076
High income,2020-03-12,39909,1294
High income,2020-03-13,52407,1680
High income,2020-03-14,61596,1983
High income,2020-03-15,71027,2500
High income,2020-03-16,84025,3047
High income,2020-03-17,97860,3700
High income,2020-03-18,115149,4418
High income,2020-03-19,139678,5348
High income,2020-03-20,167478,6654
High income,2020-03-21,196432,8206
High income,2020-03-22,227147,9658
High income,2020-03-23,265660,11417
High income,2020-03-24,302097,13527
High income,2020-03-25,347569,16117
High income,2020-03-26,403364,18865
High income,2020-03-27,459574,22076
High income,2020-03-28,520653,25587
High income,2020-03-29,568774,28769
High income,2020-03-30,625544,32520
High income,2020-03-31,690848,36854
High income,2020-04-01,761831,42419
High income,2020-04-02,832621,47782
High income,2020-04-03,904843,53494
High income,2020-04-04,951375,58884
High income,2020-04-05,1009282,63606
High income,2020-04-06,1070193,68935
High income,2020-04-07,1125437,76665
High income,2020-04-08,1192066,82851
High income,2020-04-09,1262240,89935
High income,2020-04-10,1328754,96616
High income,2020-04-11,1386142,102205
High income,2020-04-12,1488116,107344
High income,2020-04-13,1540829,112669
High income,2020-04-14,1607067,118868
High income,2020-04-15,1664407,126583
High income,2020-04-16,1737989,133063
High income,2020-04-17,1802824,139332
High income,2020-04-18,1856923,144582
High income,2020-04-19,1910628,149090
High income,2020-04-20,1965187,154263
High income,2020-04-21,2017436,160586
High income,2020-04-22,2075617,166538
High income,2020-04-23,2133519,172235
High income,2020-04-24,2180563,177810
High income,2020-04-25,2235434,182439
High income,2020-04-26,2281034,185637
High income,2020-04-27,2327947,189287
High income,2020-04-28,2373999,194445
High income,2020-04-29,2420211,199783
High income,2020-04-30,2470034,204328
High income,2020-05-01,2525668,208168
High income,2020-05-02,2571309,212323
High income,2020-05-03,2610539,214767
High income,2020-05-04,2649558,217751
High income,2020-05-05,2691543,222037
High income,2020-05-06,2737982,226940
High income,2020-05-07,2784905,230661
High income,2020-05-08,2831260,234471
High income,2020-05-09,2873419,237168
High income,2020-05-10,2908028,239135
High income,2020-05-11,2945129,241358
High income,2020-05-12,2987313,244788
High income,2020-05-13,3025750,248080
High income,2020-05-14,3070758,251471
High income,2020-05-15,3113709,254466
High income,2020-05-16,3158087,256821
High income,2020-05-17,3191993,258646
High income,2020-05-18,3230675,260694
High income,2020-05-19,3271165,263030
High income,2020-05-20,3313748,265707
High income,2020-05-21,3358156,267865
High income,2020-05-22,3403331,270679
High income,2020-05-23,3447100,272610
High income,2020-05-24,3482807,273956
High income,2020-05-25,3517326,273226
High income,2020-05-26,3552554,274940
High income,2020-05-27,3588088,277369
High income,2020-05-28,3631394,279367
High income,2020-05-29,3674678,281323
High income,2020-05-30,3724910,282911
High income,2020-05-31,3759516,283914
High income,2020-06-01,3793718,285091
High income,2020-06-02,3829672,286809
High income,2020-06-03,3863147,288602
High income,2020-06-04,3912064,290187
High income,2020-06-05,3956320,291827
High income,2020-06-06,4004203,293010
High income,2020-06-07,4040463,293831
High income,2020-06-08,4074530,295330
High income,2020-06-09,4111698,296846
High income,2020-06-10,4153105,298401
High income,2020-06-11,4194616,299710
High income,2020-06-12,4242158,301147
High income,2020-06-13,4287555,302458
High income,2020-06-14,4326274,303229
High income,2020-06-15,4365395,303889
High income,2020-06-16,4408727,305150
High income,2020-06-17,4452195,306563
High income,2020-06-18,4500189,307815
High income,2020-06-19,4551563,310179
High income,2020-06-20,4600817,311232
High income,2020-06-21,4643010,311890
High income,2020-06-22,4689587,312448
High income,2020-06-23,4745482,313618
High income,2020-06-24,4799172,314874
High income,2020-06-25,4856391,315899
High income,2020-06-26,4925306,317020
High income,2020-06-27,4983956,317940
High income,2020-06-28,5041488,318559
High income,2020-06-29,5099703,319166
High income,2020-06-30,5165622,320157
High income,2020-07-01,5230906,321227
High income,2020-07-02,5301188,322397
High income,2020-07-03,5371364,323425
High income,2020-07-04,5433926,324047
High income,2020-07-05,5502482,324615
High income,2020-07-06,5563152,325224
High income,2020-07-07,5634424,326654
High income,2020-07-08,5710807,327894
High income,2020-07-09,5787304,329237
High income,2020-07-10,5873606,330361
High income,2020-07-11,5948970,331326
High income,2020-07-12,6022062,332003
High income,2020-07-13,6101463,332588
High income,2020-07-14,6181561,333720
High income,2020-07-15,6263840,335069
High income,2020-07-16,6352280,336340
High income,2020-07-17,6436763,338500
High income,2020-07-18,6516241,339593
High income,2020-07-19,6587591,340227
High income,2020-07-20,6669917,341025
High income,2020-07-21,6753466,342319
High income,2020-07-22,6839331,343760
High income,2020-07-23,6926896,345129
High income,2020-07-24,7021949,346474
High income,2020-07-25,7099703,347672
High income,2020-07-26,7169978,348419
High income,2020-07-27,7253205,349696
High income,2020-07-28,7334964,351135
High income,2020-07-29,7419188,352813
High income,2020-07-30,7507250,354355
High income,2020-07-31,7592431,355761
High income,2020-08-01,7663401,357056
High income,2020-08-02,7722166,357684
High income,2020-08-03,7787403,358503
High income,2020-08-04,7869270,359959
High income,2020-08-05,7945348,361661
High income,2020-08-06,8026742,363092
High income,2020-08-07,8112211,364620
High income,2020-08-08,8190059,365901
High income,2020-08-09,8258350,366654
High income,2020-08-10,8338049,367466
High income,2020-08-11,8413607,368766
High income,2020-08-12,8491168,370503
High income,2020-08-13,8569758,371856
High income,2020-08-14,8666453,373391
High income,2020-08-15,8736253,374785
High income,2020-08-16,8787645,375603
High income,2020-08-17,8855763,376303
High income,2020-08-18,8922896,377784
High income,2020-08-19,8995770,379434
High income,2020-08-20,9068731,380824
High income,2020-08-21,9148076,382188
High income,2020-08-22,9211533,383388
High income,2020-08-23,9262588,384056
High income,2020-08-24,9333435,384787
High income,2020-08-25,9401053,386302
High income,2020-08-26,9468519,387603
High income,2020-08-27,9557591,389008
High income,2020-08-28,9638084,390199
High income,2020-08-29,9702031,391358
High income,2020-08-30,9755353,392030
High income,2020-08-31,9832012,392805
High income,2020-09-01,9902568,394119
High income,2020-09-02,9977168,395427
High income,2020-09-03,10058514,396799
High income,2020-09-04,10146723,398154
High income,2020-09-05,10216359,399191
High income,2020-09-06,10272185,399813
High income,2020-09-07,10348172,400451
High income,2020-09-08,10412113,401252
High income,2020-09-09,10486479,402603
High income,2020-09-10,10571915,403855
High income,2020-09-11,10665172,405343
High income,2020-09-12,10746713,406302
High income,2020-09-13,10816409,406901
High income,2020-09-14,10907726,407699
High income,2020-09-15,10988682,409339
High income,2020-09-16,11077914,410808
High income,2020-09-17,11177247,412177
High income,2020-09-18,11289022,413645
High income,2020-09-19,11375991,414622
